Game,Genre,metascore,userscore,id
Call of Duty: Ghosts - Devastation,Action,70.0,58.0,506
Call of Duty: Ghosts - Onslaught,Action,65.0,41.0,507
Call of Duty: Infinite Warfare,Action,76.0,36.333333333333336,508
Call of Duty: Infinite Warfare - Sabotage,Action,76.0,17.0,509
Call of Duty: Modern Warfare 3,Action,78.0,27.0,510
Call of Duty: Modern Warfare Remastered,Arcade,83.0,69.0,511
Call of Duty: WWII,Action,77.33333333333333,39.0,512
Call of Duty: WWII - The Resistance,Action,71.0,28.0,513
Call of Duty: WWII - The War Machine,Action,73.0,17.0,514
Call of Juarez: Gunslinger,Action,79.0,82.0,515
Call of Juarez: The Cartel,Action,51.0,34.0,516
Calvino Noir,Action Adventure,44.0,71.0,517
Candle,Action,80.0,77.0,518
Candle: The Power of the Flame,Action,72.0,74.0,519
Candleman,Action,78.0,69.0,520
Candleman: The Complete Journey,Action,76.0,70.0,521
Cannon Fodder 3,Strategy,49.0,57.0,522
Canvaleon,Action,49.0,59.0,523
Capcom Beat 'Em Up Bundle,Miscellaneous,75.0,67.0,524
Captain America: Super Soldier,Action,51.0,50.0,525
Captain Toad: Treasure Tracker,Action,80.66666666666667,80.66666666666667,526
Captain Toad: Treasure Tracker - Special Episode,Action,80.0,80.0,527
Card Hunter (2013),Strategy,83.0,77.0,528
Cargo Commander,Action,63.0,69.0,529
Cargo! The Quest for Gravity,Miscellaneous,64.0,70.0,530
Carmageddon: Max Damage,Racing,51.5,65.5,531
Carmageddon: Reincarnation,Driving,54.0,43.0,532
Carnival Games VR,Action,58.0,64.0,533
Carnival Games for Nintendo Switch,Miscellaneous,49.0,40.0,534
Carrier Command: Gaea Mission,Adventure,60.0,56.0,535
Cars 3: Driven to Win,Racing,63.333333333333336,60.666666666666664,536
Cartoon Network: Punch Time Explosion,Action,58.0,57.0,537
Castle Crashers Remastered,Action,83.0,74.0,538
Castle In The Darkness,Action,76.0,75.0,539
Castle of Heart,Action Adventure,53.0,73.0,540
CastleStorm,Strategy,78.0,76.75,541
CastleStorm: Definitive Edition,Strategy,74.0,58.0,542
CastleStorm: Virtual Reality,Strategy,72.0,38.0,543
Castlevania Requiem: Symphony of the Night & Rondo of Blood,Miscellaneous,74.0,69.0,544
Castlevania: Lords of Shadow - Mirror of Fate,Action Adventure,72.0,72.0,545
Castlevania: Lords of Shadow 2,Action Adventure,58.0,77.0,546
Castlevania: Lords of Shadow Ultimate Edition,Action Adventure,81.0,74.0,547
Cat Quest,Role-Playing,75.66666666666667,75.0,548
Catherine Classic,Action Adventure,80.0,80.0,549
Catlateral Damage,Action,57.0,51.0,550
Cattails,Role-Playing,75.0,78.0,551
Cave Story +,Action,88.0,79.0,552
Cave Story 3D,Action,82.0,82.0,553
Caveman Warriors,Action,52.0,56.0,554
Cel Damage HD,Simulation,58.0,61.0,555
Celeste,Action,91.25,73.0,556
Chambara,Action,71.0,60.0,557
Champions of Anteria,Strategy,67.0,71.0,558
Chantelise: A Tale of Two Sisters,Role-Playing,62.0,70.0,559
Chaos Reborn,Fantasy,85.0,81.0,560
Chaos on Deponia,Adventure,78.0,83.0,561
Chaos;Child,Adventure,76.0,78.0,562
Chariot,Action,75.0,75.66666666666667,563
Chase: Cold Case Investigations - Distant Memories,Adventure,59.0,77.0,564
Chasing Aurora,Action,64.0,68.0,565
Chasm,Action,72.0,59.0,566
Chess Ultra,Miscellaneous,79.0,77.0,567
Chibi-Robo! Photo Finder,Action,49.0,75.0,568
Chibi-Robo! Zip Lash,Action,59.0,68.0,569
Chicken Wiggle,Action,73.0,66.0,570
Child of Light,Action,82.0,81.16666666666667,571
Children of Zodiarcs,Role-Playing,77.0,65.5,572
Chime Sharp,Puzzle,78.66666666666667,31.333333333333332,573
Chimparty,Miscellaneous,62.0,64.0,574
Chivalry: Medieval Warfare,Action,65.0,60.5,575
Chocobo's Mystery Dungeon: Every Buddy!,General,71.0,78.0,576
Choplifter HD,Action,65.0,66.0,577
Chroma Squad,Strategy,74.5,70.5,578
ChromaGun,Action,71.5,59.5,579
ChromaGun VR,Action,64.0,69.0,580
Chronology,Action,64.0,68.0,581
Chronos,Action Adventure,77.0,88.0,582
Chronovolt,Puzzle,44.0,32.0,583
Chronus Arc,Role-Playing,40.0,61.0,584
Cities XL 2012,Strategy,61.0,56.0,585
Cities XXL,Strategy,47.0,17.0,586
Cities in Motion,Simulation,70.0,77.0,587
Cities in Motion 2,Simulation,72.0,73.0,588
Cities: Skylines,City Building,85.0,89.0,589
Cities: Skylines - After Dark,Strategy,79.0,77.0,590
Cities: Skylines - Natural Disasters,Strategy,80.0,62.0,591
Cities: Skylines - Nintendo Switch Edition,Strategy,67.0,73.0,592
Cities: Skylines - PlayStation 4 Edition,Strategy,81.0,74.0,593
Cities: Skylines - Snowfall,Strategy,72.0,66.0,594
Cities: Skylines - Xbox One Edition,Strategy,81.0,61.0,595
Citizens of Earth,Role-Playing,67.66666666666667,70.33333333333333,596
City of Brass,Action Adventure,67.33333333333333,51.666666666666664,597
ClaDun Returns: This is Sengoku!,Role-Playing,73.0,61.0,598
Claire: Extended Cut,Adventure,67.0,68.0,599
Clandestine,Modern,69.0,74.0,600
Claybook,Puzzle,63.0,63.0,601
Clockwork Empires,Fantasy,58.0,35.0,602
Cloud Chamber,Role-Playing,74.0,73.0,603
Cloudberry Kingdom,Action,75.0,70.0,604
Cloudbuilt,Action,72.0,77.0,605
ClusterTruck,Action,69.0,43.0,606
Clustertruck,Action,75.0,67.5,607
Coast Guard,Adventure,47.0,38.0,608
Cobalt,Action,67.5,70.5,609
Code Name: S.T.E.A.M.,Sci-Fi,69.0,78.0,610
Code of Princess,Role-Playing,67.0,74.0,611
Code of Princess EX,Role-Playing,66.0,68.0,612
Code:Realize - Guardian of Rebirth,Adventure,86.0,80.0,613
Coffin Dodgers,Racing,41.0,39.0,614
Cognition: An Erica Reed Thriller Episode 1 - The Hangman,Adventure,72.0,68.0,615
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey,Adventure,72.0,75.0,616
Cognition: An Erica Reed Thriller Episode 3 - The Oracle,Adventure,77.0,75.0,617
Cognition: An Erica Reed Thriller Episode 4 - The Cain Killer,Adventure,70.0,70.0,618
Cold Iron,Action Adventure,71.0,77.0,619
Collar x Malice,General,74.0,85.0,620
Color Guardians,Action,62.0,63.0,621
Colors! 3D,Miscellaneous,89.0,78.0,622
Colour Bind,Miscellaneous,66.0,70.0,623
Combat of Giants: Dinosaurs 3D,Action Adventure,44.0,53.0,624
Company of Heroes 2,Strategy,80.0,21.0,625
Company of Heroes 2: Ardennes Assault,Strategy,81.0,62.0,626
Company of Heroes 2: The British Forces,Strategy,80.0,62.0,627
Company of Heroes 2: The Western Front Armies,Strategy,80.0,69.0,628
Conan Exiles,Action Adventure,66.66666666666667,58.666666666666664,629
Conarium,Adventure,68.0,45.0,630
Conception II: Children of the Seven Stars,Role-Playing,62.0,74.0,631
Concursion,General,66.0,75.0,632
Confrontation,Strategy,51.0,52.0,633
Conga Master Party!,Miscellaneous,71.0,64.0,634
Contrast,Miscellaneous,60.5,70.0,635
Convoy,Role-Playing,72.0,55.0,636
Cooking Mama 5: Bon Appetit!,Action,60.0,70.0,637
Cooking Mama: Sweet Shop,Simulation,56.0,50.0,638
Cornerstone: The Song of Tyrim,Action Adventure,58.0,70.0,639
Corpse Party,Action Adventure,74.0,75.0,640
Corpse Party: Blood Drive,Adventure,60.0,74.0,641
Corpse of Discovery,Adventure,49.0,13.0,642
Cortex Command,Action,44.0,72.0,643
Cosmic Star Heroine,Console-style RPG,77.0,71.66666666666667,644
Cosmophony,Action,73.0,70.0,645
Cossacks 3,General,63.0,54.0,646
Costume Quest 2,Role-Playing,71.0,70.5,647
Counter-Strike: Global Offensive,Action,83.0,75.0,648
CounterSpy,Action,67.0,66.0,649
Crackdown 3,Action,57.5,36.0,650
Cradle,Fantasy,65.0,76.0,651
Crash Bandicoot N. Sane Trilogy,Miscellaneous,78.25,79.5,652
Crasher,Simulation,55.0,70.0,653
Crashlands,Role-Playing,78.0,78.0,654
Crashmo,Miscellaneous,86.0,83.0,655
Crawl,Role-Playing,76.0,78.0,656
Crazy Machines 3,Puzzle,71.0,65.0,657
Creed: Rise to Glory,Sports,75.0,68.0,658
Criminal Girls 2: Party Favors,Role-Playing,67.0,82.0,659
Criminal Girls: Invite Only,Role-Playing,55.0,68.0,660
Crimson Dragon,Shooter,55.0,65.0,661
Crimson Shroud,Role-Playing,76.0,79.0,662
Crimsonland,Action,64.66666666666667,64.0,663
Crisis on the Planet of the Apes VR,Action,49.0,13.0,664
Crookz: The Big Heist,Strategy,74.0,73.0,665
Cross of the Dutchman,Action Adventure,59.0,69.0,666
CrossCode,Role-Playing,86.0,81.0,667
Crossing Souls,Action Adventure,70.66666666666667,68.33333333333333,668
Crusader Kings II,Strategy,82.0,88.0,669
Crusader Kings II: Sons of Abraham,Historic,77.0,76.0,670
Crusader Kings II: The Old Gods,Strategy,88.0,87.0,671
Crush Your Enemies,Strategy,63.0,65.0,672
Crypt of the NecroDancer,Action,86.0,72.0,673
Crypt of the NecroDancer: Nintendo Switch Edition,Role-Playing,86.0,75.0,674
Crysis 2,Action,86.0,68.0,675
Crysis 3,Action,76.0,66.0,676
Crystal Rift,Role-Playing,37.0,63.0,677
Cube Life: Island Survival,Action Adventure,55.0,65.0,678
Cubemen 2,Action,63.0,71.0,679
Cubic Ninja,Miscellaneous,51.0,59.0,680
Culdcept Revolt,Miscellaneous,74.0,80.0,681
Cultist Simulator,Strategy,71.0,73.0,682
Cuphead,Action,87.0,84.0,683
Cyberdimension Neptunia: 4 Goddesses Online,Role-Playing,71.0,72.0,684
D4: Dark Dreams Don't Die,Action,71.5,71.0,685
DARK,Action Adventure,41.0,42.0,686
DC Universe Online,Role-Playing,72.0,68.0,687
DESYNC,Action,69.0,75.0,688
DG2: Defense Grid 2,General,78.66666666666667,70.33333333333333,689
DISTRAINT,Adventure,76.0,77.0,690
DJMax Respect,Action,85.0,76.0,691
DOOM,Sci-Fi,84.0,84.0,692
DOOM VFR,Action,70.0,59.5,693
DUSK,Action,88.0,82.0,694
Da New Guys: Day of the Jackass,Adventure,56.0,68.0,695
Dakar 18,Racing,55.333333333333336,59.666666666666664,696
Damascus Gear: Operation Tokyo,Role-Playing,59.0,67.0,697
Dance Central Spotlight,Action,74.0,67.0,698
Dandara,Action,71.0,72.5,699
Danganronpa 1-2 Reload,Miscellaneous,83.0,81.0,700
Danganronpa 2: Goodbye Despair,Action,81.0,88.0,701
Danganronpa Another Episode: Ultra Despair Girls,Action Adventure,69.5,76.5,702
Danganronpa V3: Killing Harmony,Action,80.5,78.0,703
Danganronpa: Trigger Happy Havoc,Action Adventure,81.0,86.0,704
Danger Zone,Racing,64.0,60.5,705
Danger Zone 2,Racing,68.5,50.5,706
Dangerous Golf,Sports,57.666666666666664,42.333333333333336,707
Danmaku Unlimited 3,Action,84.0,76.0,708
Dariusburst: Chronicle Saviours,Action,80.0,80.5,709
Dark Eclipse,Action,65.0,67.0,710
Dark Rose Valkyrie,Role-Playing,58.0,64.0,711
Dark Souls II,Action RPG,91.0,72.0,712
Dark Souls II: Crown of the Ivory King,Role-Playing,82.0,78.0,713
Dark Souls II: Crown of the Old Iron King,Role-Playing,79.0,76.0,714
Dark Souls II: Crown of the Sunken King,Role-Playing,82.0,74.0,715
Dark Souls II: Scholar of the First Sin,Role-Playing,85.0,77.0,716
Dark Souls III,Role-Playing,88.33333333333333,86.0,717
Dark Souls III: Ashes of Ariandel,Role-Playing,72.0,72.0,718
Dark Souls III: The Ringed City,Role-Playing,82.0,81.5,719
Dark Souls Remastered,Role-Playing,84.25,66.5,720
Dark Souls: Prepare to Die Edition,Role-Playing,85.0,76.0,721
Darkest Dungeon,Role-Playing,84.0,78.33333333333333,722
Darkest Dungeon: The Crimson Court,Role-Playing,82.0,63.0,723
Darknet,Puzzle,78.0,50.0,724
Darkout,Action,55.0,68.0,725
Darksiders II,Modern,83.0,80.0,726
Darksiders II: Deathinitive Edition,Action Adventure,73.5,72.5,727
Darksiders III,Action Adventure,67.33333333333333,74.33333333333333,728
Darksiders: Warmastered Edition,Action Adventure,80.5,78.0,729
Darkspore,Role-Playing,65.0,60.0,730
Darkwood,Action Adventure,80.0,84.0,731
Dawn of Man,Strategy,74.0,73.0,732
Day of Infamy,Action,77.0,85.0,733
Day of the Tentacle Remastered,Adventure,85.0,76.0,734
Daylight,Horror,49.5,44.5,735
De Mambo,Action,69.0,67.0,736
De-formers,Action,60.0,42.0,737
Dead Alliance,Action,43.0,34.0,738
Dead Cells,Action,89.0,78.5,739
Dead Effect,Action,59.0,62.0,740
Dead Effect 2,Action,56.0,64.0,741
Dead Horde,Action Adventure,45.0,51.0,742
Dead In Vinland,Role-Playing,74.0,75.0,743
Dead Island,Action Adventure,80.0,69.0,744
Dead Island: Definitive Collection,Miscellaneous,66.66666666666667,55.333333333333336,745
Dead Island: Riptide,Action,61.0,60.0,746
Dead Nation,Action,68.0,79.0,747
Dead Nation: Apocalypse Edition,Action,74.0,71.0,748
Dead Rising 2: Off the Record,Action Adventure,66.0,57.0,749
Dead Rising 3,General,78.0,69.0,750
Dead Rising 3: Apocalypse Edition,Action,70.0,56.0,751
Dead Rising 3: Chaos Rising,Action,50.0,36.0,752
Dead Rising 3: Fallen Angel,Action,56.0,47.0,753
Dead Rising 3: Operation Broken Eagle,Action,52.0,42.0,754
Dead Rising 3: The Last Agent,Action,51.0,43.0,755
Dead Rising 4,Action Adventure,73.0,42.0,756
Dead Rising 4: Frank's Big Package,Action Adventure,72.0,53.0,757
Dead Rising Triple Pack,Action Adventure,71.0,67.0,758
Dead Space 2,Action,87.0,84.0,759
Dead Space 3,Action,78.0,61.0,760
Dead Star,Action,70.0,59.0,761
Dead State,General,70.0,65.0,762
Dead Synchronicity: Tomorrow Comes Today,Action,69.5,72.0,763
Dead by Daylight,Action Adventure,64.33333333333333,63.0,764
Dead or Alive 5 Plus,Action,80.0,80.0,765
Dead or Alive 5: Last Round,Action,70.66666666666667,65.0,766
Dead or Alive 6,Action,74.0,51.0,767
Dead or Alive Xtreme 3: Fortune,Sports,43.0,74.0,768
Dead or Alive: Dimensions,Action,79.0,81.0,769
DeadCore,Action,78.0,68.0,770
Deadfall Adventures,Action,53.0,70.0,771
Deadlight,Action,78.0,74.0,772
Deadlight: Director's Cut,Action,69.5,68.5,773
Deadly Premonition: The Director's Cut,Action Adventure,59.0,72.0,774
Deadpool,3D,61.5,68.0,775
Dear Esther,Adventure,75.0,65.0,776
Dear Esther: Landmark Edition,Adventure,68.0,57.5,777
Death Rally (2012),Driving,62.0,56.0,778
Death Road to Canada,Action,78.5,67.5,779
Death Squared,General,78.0,79.0,780
Death end re;Quest,Role-Playing,74.0,74.0,781
Death's Gambit,Role-Playing,71.0,72.5,782
DeathSmiles,Action,78.0,70.0,783
Deathtrap,Strategy,77.0,77.0,784
Deception IV: Blood Ties,Action Adventure,67.0,75.0,785
Deception IV: The Nightmare Princess,Strategy,69.0,70.0,786
Dedede's Drum Dash Deluxe,Action,65.0,80.0,787
Deep Black: Reloaded,Action,39.0,41.0,788
Deep Sky Derelicts,Role-Playing,70.0,54.0,789
Defenders of Ardania,Strategy,58.0,46.0,790
Defense Technica,Strategy,63.0,77.0,791
Defiance,Massively Multiplayer Online,64.0,66.0,792
Deliver Us The Moon: Fortuna,Adventure,62.0,61.0,793
Dementium Remastered,Action Adventure,57.0,58.0,794
Demetrios - The BIG Cynical Adventure,Adventure,72.0,77.0,795
Democracy 3,Strategy,70.0,71.0,796
Demon Gaze,General,70.0,75.0,797
Demon Gaze II,Role-Playing,73.0,66.0,798
Dengeki Bunko: Fighting Climax,Action,75.0,84.0,799
Deponia,Adventure,72.5,72.0,800
Deponia Doomsday,Adventure,76.0,70.0,801
Depth,Shooter,65.0,77.0,802
Deracine,Adventure,68.0,78.0,803
Desert Child,Racing,47.0,50.0,804
Destiny,Shooter,75.5,58.0,805
Destiny 2,Action,85.0,42.333333333333336,806
Destiny 2: Curse of Osiris,Action,58.333333333333336,13.666666666666666,807
Destiny 2: Forsaken,Action,84.0,58.0,808
Destiny 2: Warmind,Action,62.0,31.0,809
Destiny of Spirits,Action,66.0,70.0,810
Destiny: House of Wolves,Action,72.0,42.0,811
Destiny: Rise of Iron,Action,72.5,40.5,812
Destiny: The Dark Below,Sci-Fi,63.0,31.0,813
Destiny: The Taken King,Action,89.0,52.0,814
Detective Gallo,Adventure,61.0,58.0,815
Detective Pikachu,Adventure,71.0,76.0,816
Detention,Adventure,81.66666666666667,76.0,817
Detroit: Become Human,Action Adventure,78.0,86.0,818
Deus Ex: Human Revolution,Action,90.0,85.0,819
Deus Ex: Human Revolution - Director's Cut,Action Adventure,88.0,85.0,820
Deus Ex: Human Revolution - The Missing Link,Action Adventure,73.0,73.0,821
Deus Ex: Mankind Divided,Action Adventure,83.33333333333333,71.66666666666667,822
Deus Ex: Mankind Divided - A Criminal Past,Action Adventure,81.0,63.0,823
Deus Ex: Mankind Divided - System Rift,Action Adventure,75.0,64.0,824
Deus Ex: The Fall,Action,45.0,30.0,825
Devil Daggers,Action,83.0,71.0,826
Devil May Cry 4: Special Edition,Fantasy,74.33333333333333,84.0,827
Devil May Cry 5,Action Adventure,88.0,80.66666666666667,828
Devil May Cry HD Collection,Miscellaneous,65.5,64.5,829
Devil's Third,Action Adventure,43.0,66.0,830
Devious Dungeon,Action,59.0,59.0,831
Devotion,Action Adventure,85.0,73.0,832
Dex,Role-Playing,64.5,73.5,833
DiRT 3,Driving,86.0,70.0,834
DiRT 4,Racing,83.0,67.0,835
DiRT Rally,Racing,85.66666666666667,82.33333333333333,836
DiRT Rally 2.0,Racing,84.0,61.333333333333336,837
DiRT Showdown,Driving,72.0,57.0,838
Diablo III,Role-Playing,88.0,41.0,839
Diablo III: Eternal Collection,Role-Playing,88.0,79.0,840
Diablo III: Reaper of Souls,Action RPG,87.0,66.0,841
Diablo III: Rise of the Necromancer,Role-Playing,76.0,48.0,842
Diablo III: Ultimate Evil Edition,Action RPG,88.0,78.5,843
Diaries of a Spaceport Janitor,Simulation,69.0,71.0,844
Digimon Story Cyber Sleuth,Role-Playing,75.0,80.0,845
Digimon Story Cyber Sleuth: Hacker's Memory,Role-Playing,73.0,69.0,846
Digimon World: Next Order,Role-Playing,68.0,64.0,847
Dillon's Dead-Heat Breakers,Action,69.0,74.0,848
Dillon's Rolling Western,Action,65.0,75.0,849
Dillon's Rolling Western: The Last Ranger,Action,68.0,75.0,850
Diluvion,Action Adventure,66.0,63.0,851
Dimension Drive,Action,72.0,73.0,852
Dino Dini's Kick Off Revival,Sports,31.0,46.0,853
Dino Frontier,Strategy,65.0,64.0,854
Dinocide,Action,51.0,67.0,855
Dirty Bomb,Shooter,63.0,77.0,856
Disc Jam,Sports,72.5,68.5,857
Disco Dodgeball Remix,Sports,69.0,73.0,858
Disgaea 1 Complete,Strategy,79.5,76.5,859
Disgaea 3: Absence of Detention,Strategy,78.0,76.0,860
Disgaea 4: A Promise Revisited,Fantasy,82.0,81.0,861
Disgaea 5 Complete,Strategy,81.0,85.0,862
Disgaea 5: Alliance of Vengeance,Fantasy,80.0,82.0,863
Disgaea PC,Strategy,74.0,59.0,864
Dishonored,Action Adventure,91.0,84.0,865
Dishonored 2,Action Adventure,87.33333333333333,73.0,866
Dishonored: Death of the Outsider,Action Adventure,82.33333333333333,68.66666666666667,867
Dishonored: Definitive Edition,Action Adventure,78.0,74.0,868
Dishonored: The Brigmore Witches,Action Adventure,80.0,87.0,869
Dishonored: The Knife of Dunwall,Action Adventure,80.0,82.0,870
Disney Art Academy,Miscellaneous,72.0,70.0,871
Disney DuckTales Remastered,Action,76.0,79.0,872
Disney Epic Mickey 2: The Power of Two,Action,57.0,61.5,873
Disney Epic Mickey: The Power of Illusion,Action,63.0,59.0,874
Disney Infinity,Action Adventure,71.0,76.0,875
Disney Infinity 2.0 Edition,Action Adventure,72.0,53.0,876
Disney Infinity 3.0 Edition,Action Adventure,79.0,60.0,877
Disney Magical World,Simulation,71.0,74.0,878
Disney Magical World 2,Simulation,73.0,55.0,879
Disney Planes,Simulation,51.0,53.0,880
Disneyland Adventures,Action Adventure,67.0,69.0,881
Dissidia: Final Fantasy NT,Action,67.0,75.0,882
Divinity: Dragon Commander,Role-Playing,76.0,71.0,883
Divinity: Original Sin,Action RPG,87.0,87.0,884
Divinity: Original Sin Enhanced Edition,Role-Playing,88.0,78.0,885
Divinity: Original Sin II,Action RPG,93.0,88.0,886
Divinity: Original Sin II - Definitive Edition,Role-Playing,92.0,76.5,887
DmC: Devil May Cry,Action,85.0,69.0,888
DmC: Devil May Cry Definitive Edition,Fantasy,84.5,74.0,889
Doctor Lautrec and the Forgotten Knights,Miscellaneous,53.0,61.0,890
Doki Doki Literature Club!,Adventure,78.0,83.0,891
Doki-Doki Universe,General,68.5,59.0,892
Dokuro,Action,76.0,79.0,893
Don't Knock Twice,Adventure,56.0,56.0,894
Don't Starve,Action Adventure,79.0,83.0,895
Don't Starve: Console Edition,Action Adventure,78.0,71.0,896
Don't Starve: Giant Edition,Action Adventure,75.0,74.0,897
Donkey Kong Country Returns 3D,Action,83.0,83.0,898
Donkey Kong Country: Tropical Freeze,Platformer,84.5,87.5,899
Donut County,Action Adventure,76.0,69.5,900
Doom 3 BFG Edition,Action,59.0,54.0,901
Door Kickers,Modern,83.0,77.0,902
Dota 2,General,90.0,65.0,903
Double Cross,Action,67.0,67.0,904
Double Dragon IV,Action,49.5,62.5,905
Downward Spiral: Horus Station,Adventure,61.0,35.0,906
Downwell,Action,82.66666666666667,68.66666666666667,907
Dr. Luigi,Miscellaneous,65.0,71.0,908
Dr. Mario: Miracle Cure,Puzzle,69.0,64.0,909
Dragon Age II,Role-Playing,82.0,45.0,910
Dragon Age II: Legacy,Role-Playing,66.0,43.0,911
Dragon Age: Inquisition,General,86.33333333333333,67.66666666666667,912
Dragon Age: Inquisition - Jaws Of Hakkon,Role-Playing,74.0,56.0,913
Dragon Age: Inquisition - Trespasser,Role-Playing,77.0,76.0,914
Dragon Ball FighterZ,Action,86.5,80.0,915
Dragon Ball Z: Battle of Z,Action,66.0,75.0,916
Dragon Ball Z: Extreme Butoden,Action,61.0,70.0,917
Dragon Ball: Fusions,Role-Playing,72.0,80.0,918
Dragon Ball: Xenoverse,Action,68.0,75.0,919
Dragon Ball: Xenoverse 2,Action,73.33333333333333,78.0,920
Dragon Marked For Death,Role-Playing,68.0,71.0,921
Dragon Quest Builders,Action Adventure,82.0,81.0,922
Dragon Quest Heroes II,Action,76.0,76.0,923
Dragon Quest Heroes: The World Tree's Woe and the Blight Below,2D,75.0,73.0,924
Dragon Quest VII: Fragments of the Forgotten Past,Role-Playing,81.0,84.0,925
Dragon Quest VIII: Journey of the Cursed King,Role-Playing,85.0,85.0,926
Dragon Quest XI: Echoes of an Elusive Age,Role-Playing,86.0,87.0,927
Dragon's Crown,Action,77.0,84.0,928
Dragon's Crown Pro,Action,80.0,78.0,929
Dragon's Dogma: Dark Arisen,Role-Playing,79.66666666666667,82.0,930
